image_index,width,height,aspect_ratio,total_pixels,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,brightness,num_positive_attributes,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young,Has_Facial_Hair,Uses_Makeup,Wears_Accessories
1246,178,218,0.8165137614678899,38804,96.39532007009586,71.8083960416452,56.53265127306463,71.72263285071145,60.85584891863485,58.30985608221965,74.9121224616019,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1247,178,218,0.8165137614678899,38804,90.79672198742398,81.12679105246882,77.06847232244098,70.84393605322747,56.81060377489816,51.71112686762271,82.99732845411125,12,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1248,178,218,0.8165137614678899,38804,106.95523657354912,100.5378569219668,107.30543242964643,67.58577785647894,59.69732511959766,59.324228495271775,104.93284197505413,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1249,178,218,0.8165137614678899,38804,108.76834862385321,79.73505308731059,69.66258633130604,72.80912767235672,70.41967994527711,70.56874900639146,86.05532934748994,10,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1250,178,218,0.8165137614678899,38804,81.61818369240285,66.28623337800227,49.154984022265744,57.31119354107208,47.008091747814156,39.40694124123513,65.68646703089028,11,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1251,178,218,0.8165137614678899,38804,172.42974951035976,145.6202195649933,126.92753324399547,68.79714453076659,64.9216801900437,59.80059040605833,148.3258341064495,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1252,178,218,0.8165137614678899,38804,182.39173796515823,155.56638490877228,129.80520049479435,82.31799811654724,74.23597859042812,61.709312809806214,155.92110778957496,12,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1253,178,218,0.8165137614678899,38804,143.7151582311102,116.08470776208638,100.39008865065458,71.92049992563923,69.81298160748744,78.00387840739448,120.06331821461704,13,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1254,178,218,0.8165137614678899,38804,119.32414184104732,106.11424079991754,113.4637150809195,85.63423508103347,72.81642814132286,53.12515682977002,112.96736590729478,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1255,178,218,0.8165137614678899,38804,174.64611895680858,94.98386764251109,84.76239562931657,70.51846491572674,43.043249951455465,42.07106695787841,118.13079407621207,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1256,178,218,0.8165137614678899,38804,63.334681991547264,76.85449953613029,79.11117410576229,55.41465792627124,34.890598196366355,45.37966332843805,73.10011854447994,11,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1257,178,218,0.8165137614678899,38804,133.6114318111535,116.47399752602824,115.38006391093701,50.84264467244136,39.95395271278062,37.9371026949416,121.82183108270624,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1258,178,218,0.8165137614678899,38804,126.04092361612204,123.12550252551283,111.53404288217709,65.78794557863796,59.369900575879136,55.65902783356168,120.23348967460397,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1259,178,218,0.8165137614678899,38804,138.64282032780125,94.09919080507164,77.8719204205752,66.62383372586342,71.23762399628876,61.5945551482197,103.5379771844827,11,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
1260,178,218,0.8165137614678899,38804,167.7917998144521,127.09429440263891,96.97843005875683,44.40474161618008,48.42081102304449,50.748237847468296,130.62150809194927,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1
1261,178,218,0.8165137614678899,38804,127.81903927430162,91.16761158643439,68.97634264508814,55.038790496130865,45.54356161854972,39.310968431343774,95.98766450194138,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1262,178,218,0.8165137614678899,38804,206.49296464282034,195.23788784661375,191.10689619626842,68.57507529293343,77.08445846714946,80.51608810756,197.61258289523417,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1263,178,218,0.8165137614678899,38804,166.74074837645603,150.84421709102153,139.90274198536233,78.12358316268771,75.25624734851456,76.08408834869411,152.49590248427998,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1264,178,218,0.8165137614678899,38804,146.35063395526234,128.73763014122255,112.36390578290897,44.743034220844,43.97967928244026,44.65115455037142,129.15072329313128,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1265,178,218,0.8165137614678899,38804,119.95417998144521,46.5818472322441,28.457349757756933,51.401568943634445,31.334870548434463,27.222335901745392,64.9977923238154,9,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1266,178,218,0.8165137614678899,38804,108.87962581177199,94.34707762086383,89.91196783836718,79.60016771749741,76.12597110661457,73.65971255957169,97.71289042366766,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1267,178,218,0.8165137614678899,38804,110.0180651479229,93.46688485723121,73.87774456241624,67.75130450664862,64.1775612362,64.04631424620756,92.45423152252344,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1268,178,218,0.8165137614678899,38804,82.36759097000309,51.09120193794454,40.399443356355015,62.41042373419261,47.39193955036521,39.09641416757044,57.95274542143422,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1269,178,218,0.8165137614678899,38804,123.62851767858983,110.99255231419441,90.54594887125039,82.0047306560579,82.01329476798007,79.26789782525816,108.38900628801154,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1270,178,218,0.8165137614678899,38804,106.94036697247707,93.39359344397485,88.88694464488196,89.44638827737991,79.99485533390273,74.32052915004643,96.40696835377797,12,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1
1271,178,218,0.8165137614678899,38804,88.6182610040202,73.9150087619833,61.73680548397073,63.85363320164738,49.167561152197834,41.521009778492406,74.75669174999142,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1272,178,218,0.8165137614678899,38804,91.2561591588496,88.95647355942687,139.7865426244717,51.31217275387447,39.738385752730416,55.18379270712083,106.66639178091606,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1273,178,218,0.8165137614678899,38804,202.24324811875064,186.218559942274,173.81321513246058,52.28124717161184,58.16136467288706,66.47300621441715,187.4250077311617,13,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1274,178,218,0.8165137614678899,38804,173.3699618596021,156.22397175548912,127.2031233893413,77.66052384519101,87.28125151385602,101.57665985639021,152.2656856681442,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1275,178,218,0.8165137614678899,38804,148.21126687970312,152.8560715390166,156.47964127409546,94.83998807823377,85.26577795582442,87.28694722863405,152.51565989760505,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1276,178,218,0.8165137614678899,38804,168.7147716730234,126.77383774868571,59.730878259973196,48.164088082388595,46.13603737813049,50.16989858357211,118.40649589389409,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1277,178,218,0.8165137614678899,38804,133.8069528914545,103.00492217297186,81.91227708483662,54.85387126884294,39.11008441192093,35.790862109123566,106.24138404975433,17,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
1278,178,218,0.8165137614678899,38804,87.64248531079271,77.20567467271415,73.16044737655912,92.07333658185999,82.19503261775141,79.33459015133825,79.33620245335533,10,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1279,178,218,0.8165137614678899,38804,196.94923203793422,88.85952479125864,82.643413050201,27.635782423063436,80.38726543309501,58.66767303071315,122.81738995979795,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1280,178,218,0.8165137614678899,38804,82.01821977115762,71.2608751675085,67.79473765591176,88.27620772081012,80.90544968352206,79.47341252751717,73.69127753152596,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1281,178,218,0.8165137614678899,38804,187.105298422843,163.81019997938355,135.83385733429543,61.92585034457731,75.05138588127426,92.38045036970814,162.24978524550733,10,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1282,178,218,0.8165137614678899,38804,77.54821667869292,102.85638078548604,116.40526749819607,64.44800281756865,73.51519526537794,94.6216014892365,98.936621654125,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1283,178,218,0.8165137614678899,38804,147.90147922894548,121.55697866199361,125.1934336666323,51.20451986122356,48.074978544025505,55.113952687309066,131.55063051919046,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1284,178,218,0.8165137614678899,38804,177.08965570559735,158.76932790433975,134.4883259457788,70.5266267381254,75.65786694037728,86.09970979984246,156.78243651857198,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1285,178,218,0.8165137614678899,38804,97.09377899185651,81.05105143799608,68.23608390887537,84.2282438717636,69.98231731153724,64.3237077868484,82.12697144624265,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1286,178,218,0.8165137614678899,38804,170.89838676425111,153.16614266570457,145.6130295845789,49.735869285801726,51.59577256898943,56.57490572729043,156.5591863381782,11,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
1287,178,218,0.8165137614678899,38804,195.07434800536026,173.1790021647253,167.80272652303887,71.23268321403062,90.89426472747614,96.10458656804497,178.68535889770814,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1288,178,218,0.8165137614678899,38804,148.34388207401298,154.50566951860634,185.39738171322543,58.9535758167159,46.52136101884726,64.14716226222167,162.74897776861494,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1289,178,218,0.8165137614678899,38804,171.99788681579219,165.76775590145346,112.47703844964437,56.40988560498597,61.39212000011099,54.975999238301554,150.08089372229668,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1290,178,218,0.8165137614678899,38804,105.93462014225338,72.45812287393052,53.83602205958149,75.24396104079361,54.76670233935079,45.171045464146786,77.40958835858846,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1291,178,218,0.8165137614678899,38804,172.97840428821772,159.61926605504587,154.9066591073085,79.33487874078986,83.65227861246488,84.63927378785512,162.50144315019068,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1292,178,218,0.8165137614678899,38804,100.0043294505721,81.19204205751984,76.8524121224616,59.666235559355165,51.862478748639475,48.708583691692645,86.01626121018451,14,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
1293,178,218,0.8165137614678899,38804,93.84968044531492,63.50889083599629,48.730620554582,85.59614588485961,58.9662296039377,46.87352435272239,68.69639727863107,14,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1
1294,178,218,0.8165137614678899,38804,175.94928357901247,156.51352953303783,150.2362643026492,68.81592390651299,84.66769022897275,86.46209305190231,160.8996924715665,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1295,178,218,0.8165137614678899,38804,124.80161838985671,112.73819709308319,108.74814452118338,56.0012307272237,46.12443542808013,43.17719858551691,115.42932000137444,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1296,178,218,0.8165137614678899,38804,59.923126481806,65.49203690341201,69.84176888980518,63.804923260695546,50.212476724079124,51.98054814395904,65.0856440916744,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1297,178,218,0.8165137614678899,38804,155.87184310895785,152.78192969796928,149.69894856200392,71.09776993186296,79.18522646249171,86.9759209292439,152.78424045631036,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1298,178,218,0.8165137614678899,38804,191.00932893516134,178.24920111328728,170.92990413359448,73.70067518204698,78.81780099486068,84.03361114925583,180.06281139401437,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1299,178,218,0.8165137614678899,38804,94.49268116689001,75.40562828574373,69.89238222863622,65.73987672369425,61.1821895554722,61.711490215691995,79.93023056042331,11,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1300,178,218,0.8165137614678899,38804,105.66467374497475,87.71667869291825,76.41701886403463,70.22421289456662,57.80028084592849,51.61453272751861,89.93279043397587,14,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1
1301,178,218,0.8165137614678899,38804,86.60694773734666,65.23482115245851,59.4968559942274,79.37870362372288,55.86252681923823,46.80069262118323,70.44620829467753,5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1302,178,218,0.8165137614678899,38804,96.64258839294918,93.9307287908463,101.0128337284816,64.5806359666907,65.2732873858424,64.21332444440591,97.1953836374257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1303,178,218,0.8165137614678899,38804,97.43632099783528,76.9077930110298,68.17668281620452,86.10401256938046,63.16786655492939,52.14556351616514,80.84026560835652,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1304,178,218,0.8165137614678899,38804,138.4675033501701,116.15240696835377,82.90521595711782,43.43852523074837,39.90824785957981,42.36583003906248,112.5083754252139,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
1305,178,218,0.8165137614678899,38804,90.70789093907844,78.55654056282857,70.48940830842182,81.90162669072583,75.47961769308485,72.56461822636908,79.91794660344294,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1306,178,218,0.8165137614678899,38804,89.77126069477373,78.41609112462633,75.38604267601278,66.23874567395654,53.60643839037323,48.19867299163596,81.19113149847095,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1307,178,218,0.8165137614678899,38804,149.60756623028553,131.0812029687661,121.42147716730234,82.54658794890219,87.55780235924233,92.0834762865364,134.03674878878465,12,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
1308,178,218,0.8165137614678899,38804,52.30442737862076,34.87609524791259,36.908256880733944,52.764097788612396,46.279942921771045,48.67181163436111,41.36292650242243,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
1309,178,218,0.8165137614678899,38804,130.95242758478508,110.65459746417895,81.65717451809091,70.51540785244366,58.11341490662358,54.747896693545506,107.75473318901832,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1310,178,218,0.8165137614678899,38804,153.92884754149057,140.73933099680445,134.33926914751058,91.16887913612506,86.92167003873823,87.01447747247039,143.00248256193518,11,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1311,178,218,0.8165137614678899,38804,65.5042005978765,48.00456138542418,44.524482012163695,70.32068449650843,54.773550606215196,50.831596416604924,52.67774799848812,13,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1312,178,218,0.8165137614678899,38804,74.57720853520256,62.86269456757035,56.20881867848676,66.36021914336091,56.372994919066876,54.949899621957975,64.54957392708656,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1313,178,218,0.8165137614678899,38804,173.435187094114,149.10573652200804,118.21611174105762,71.57376138733066,76.35723006982337,78.8692243084048,146.91901178572655,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1314,178,218,0.8165137614678899,38804,94.91995670549427,84.57986290073188,83.54365529326874,89.11811391431463,77.77195774987267,76.57369217400849,87.68115829983162,12,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
1315,178,218,0.8165137614678899,38804,171.3399649520668,153.3110246366354,156.77118338315637,70.9503055722569,73.1623882836432,78.63937668389742,160.47405765728618,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1316,178,218,0.8165137614678899,38804,98.28249664982991,86.4713173899598,82.08140913307906,70.95832102830127,67.40571248925632,64.37751455824107,88.94507439095624,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1317,178,218,0.8165137614678899,38804,178.14003710957633,152.3470260797856,138.97072466756003,55.646747294370456,68.65426554991592,76.71948455215275,156.48592928564065,13,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1
1318,178,218,0.8165137614678899,38804,133.06932275023195,109.0446603442944,104.67513658385734,46.97303999078323,42.16854768503596,46.330088323995994,115.59637322612791,14,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1319,178,218,0.8165137614678899,38804,68.17866714771672,50.95866405525204,42.77788372332749,69.04425367536167,53.760776146553376,44.14489833211759,53.97173830876542,13,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
1320,178,218,0.8165137614678899,38804,96.92959488712503,87.20562313163592,80.96531285434492,80.82301496349726,76.08662819801555,75.26648655495713,88.36684362436863,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1321,178,218,0.8165137614678899,38804,102.80937532213174,92.74131532831667,104.77378620760746,61.11647913606374,53.0180852371318,68.00413041736917,100.10815895268529,8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1322,178,218,0.8165137614678899,38804,134.7271930728791,123.11132872899701,119.52203381094732,81.11070236527715,78.3386784275609,82.19150512753534,125.78685187094113,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1323,178,218,0.8165137614678899,38804,72.90890114421194,53.05440160808164,48.109447479641275,77.41801695790512,61.821767934711104,58.562845736406615,58.02425007731161,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1324,178,218,0.8165137614678899,38804,115.28502216266364,104.07566230285538,97.23956293165654,58.57730473669359,50.41986834362262,46.09704165485719,105.5334157990585,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1325,178,218,0.8165137614678899,38804,158.05687557983714,126.85282445108751,69.58991341098856,69.10406987911959,57.95370707474896,31.184874946404232,118.16653781397109,9,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1326,178,218,0.8165137614678899,38804,151.87490980311307,116.66129780435007,94.6198330069065,78.89288452347783,64.53764525302054,59.47247303046072,121.05201353812322,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1327,178,218,0.8165137614678899,38804,107.39789712400784,77.11648283682095,58.16890011339037,92.81775124734432,63.66734936817262,49.0709940093229,80.8944266914064,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1328,178,218,0.8165137614678899,38804,177.2640191732811,171.57499226883826,164.35349448510462,81.53800238852574,84.35507025579713,83.25753314866546,171.06416864240802,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
